tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
342,54:51.5,00:34.4,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,26239,Subscriber,1962,1
277,56:26.4,01:04.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29306,Subscriber,1958,1
187,57:22.2,00:29.8,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,29439,Subscriber,1975,1
148,58:46.4,01:14.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,26230,Customer,1995,1
120,59:18.4,01:18.8,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26296,Subscriber,1981,2
75,59:25.6,00:40.7,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26200,Subscriber,1988,1
226,02:15.9,06:02.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,26167,Subscriber,1989,2
434,03:51.8,11:06.0,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.73367,-74.0625,29515,Subscriber,1991,1
373,04:03.6,10:17.1,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.7308971,-74.06391263,29122,Subscriber,1981,1
350,04:25.6,10:16.1,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.7308971,-74.06391263,29518,Subscriber,1989,2
137,07:06.4,09:23.4,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,29528,Subscriber,1973,1
411,07:14.0,14:05.7,3638,Washington St,40.7242941,-74.0354826,3214,Essex Light Rail,40.7127742,-74.0364857,29200,Subscriber,1963,1
237,10:29.0,14:26.4,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,29672,Subscriber,1977,1
133,11:44.3,13:57.6,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,29446,Subscriber,1971,2
851,14:24.6,28:35.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,29296,Subscriber,1957,1
268,15:50.7,20:19.2,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,29267,Subscriber,1974,1
353,16:25.4,22:18.8,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,29466,Subscriber,1990,1
254,17:33.7,21:47.7,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29258,Subscriber,1993,2
260,17:49.4,22:10.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26244,Subscriber,1978,1
159,17:53.3,20:32.9,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29467,Subscriber,1975,1
1085,19:40.9,37:46.1,3694,Jackson Square,40.71113,-74.0789,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29605,Subscriber,1977,1
2056,20:08.7,54:24.8,3195,Sip Ave,40.7308971,-74.06391263,3203,Hamilton Park,40.72759597,-74.04424731,29518,Subscriber,1984,2
220,20:37.7,24:18.4,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26316,Subscriber,1986,1
209,21:00.7,24:29.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26431,Subscriber,1989,2
161,22:30.3,25:11.6,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,29578,Subscriber,1963,2
307,22:56.6,28:04.1,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,26167,Subscriber,1984,1
457,22:56.7,30:34.5,3203,Hamilton Park,40.72759597,-74.04424731,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29576,Subscriber,1969,1
160,24:26.6,27:07.4,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29250,Subscriber,1987,2
158,25:20.5,27:59.5,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29527,Subscriber,1982,1
338,26:14.8,31:52.9,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.7308971,-74.06391263,26276,Subscriber,1958,1
489,27:08.6,35:18.0,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,29198,Subscriber,1992,1
356,27:12.0,33:08.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29226,Subscriber,1988,2
225,28:45.1,32:30.3,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,26167,Subscriber,1984,1
178,28:59.2,31:57.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26228,Subscriber,1976,1
307,30:50.2,35:57.5,3207,Oakland Ave,40.7376037,-74.0524783,3206,Hilltop,40.7311689,-74.0575736,29280,Subscriber,1985,1
180,30:50.9,33:51.1,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29492,Subscriber,1989,1
221,31:31.3,35:12.4,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29508,Subscriber,1990,1
253,31:56.1,36:09.7,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,26251,Subscriber,1988,1
449,32:11.1,39:40.7,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29485,Subscriber,1970,2
417,32:12.5,39:10.4,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,29266,Subscriber,1994,1
167,32:48.4,35:35.8,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,26230,Subscriber,1984,1
261,33:44.6,38:05.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26159,Subscriber,1981,2
435,34:05.8,41:21.4,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,29239,Subscriber,1954,1
203,34:46.8,38:10.3,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26171,Subscriber,1990,1
253,35:02.5,39:16.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.0337589,29259,Subscriber,1968,1
240,35:45.2,39:45.8,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,26167,Subscriber,1984,1
297,36:02.9,41:00.0,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,29487,Subscriber,1981,1
259,36:53.6,41:13.1,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26185,Subscriber,1974,1
429,37:08.8,44:18.0,3275,Columbus Drive,40.7183552,-74.03891444,3205,JC Medical Center,40.71653978,-74.04963791,26178,Subscriber,1989,2
149,38:06.3,40:35.6,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29247,Subscriber,1964,1
376,39:33.7,45:49.8,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,26187,Subscriber,1970,1
190,39:43.8,42:54.5,3275,Columbus Drive,40.7183552,-74.03891444,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29606,Subscriber,1986,1
261,40:08.1,44:29.8,3281,Leonard Gordon Park,40.74590997,-74.05727148,3640,Journal Square,40.73367,-74.0625,29260,Subscriber,1980,1
190,40:32.5,43:43.5,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,26167,Subscriber,1984,1
135,42:00.5,44:16.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,29507,Subscriber,1982,2
242,42:26.1,46:28.3,3483,Montgomery St,40.71942,-74.05099,3269,Brunswick & 6th,40.72601173,-74.05038893,29680,Subscriber,1982,1
284,42:50.9,47:35.5,3214,Essex Light Rail,40.7127742,-74.0364857,3275,Columbus Drive,40.7183552,-74.03891444,29200,Subscriber,1983,2
262,43:47.9,48:10.7,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29489,Subscriber,1994,2
404,44:30.1,51:15.0,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,29455,Subscriber,1978,1
731,45:48.5,57:59.8,3184,Paulus Hook,40.7141454,-74.0335519,3194,McGinley Square,40.72533993,-74.06762213,29296,Subscriber,1983,1
376,47:54.2,54:10.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26293,Subscriber,1984,2
581,48:24.7,58:06.0,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,29646,Subscriber,1977,1
548,48:43.8,57:52.5,3276,Marin Light Rail,40.71458404,-74.04281706,3269,Brunswick & 6th,40.72601173,-74.05038893,29289,Subscriber,1989,1
280,49:39.3,54:20.2,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29613,Subscriber,1989,1
199,50:39.2,53:58.6,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,26241,Subscriber,1995,1
268,50:45.1,55:13.1,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,29203,Subscriber,1980,1
332,51:18.5,56:51.2,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,26287,Subscriber,1988,1
323,52:12.8,57:36.7,3207,Oakland Ave,40.7376037,-74.0524783,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,29537,Subscriber,1982,1
294,53:42.9,58:37.4,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29463,Subscriber,1991,1
333,55:30.4,01:03.9,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,29660,Subscriber,1996,1
319,58:18.8,03:38.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29680,Subscriber,1987,1
451,01:06.2,08:37.3,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,29465,Subscriber,1993,2
129,01:38.3,03:47.8,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,26292,Subscriber,1993,1
685,01:59.6,13:24.9,3694,Jackson Square,40.71113,-74.0789,3192,Liberty Light Rail,40.7112423,-74.0557013,29616,Subscriber,1991,2
318,02:32.9,07:51.6,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26188,Subscriber,1973,1
528,02:57.0,11:46.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29462,Subscriber,1977,1
300,03:22.5,08:22.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29242,Subscriber,1989,2
835,03:47.7,17:43.7,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,29241,Subscriber,1999,1
837,03:49.3,17:46.3,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,26252,Subscriber,1997,2
271,04:11.3,08:43.1,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,29680,Subscriber,1956,1
329,04:22.4,09:52.0,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29620,Subscriber,1973,1
243,04:29.4,08:33.4,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,26206,Subscriber,1987,2
317,05:43.2,11:00.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,29282,Customer,1992,2
415,06:18.9,13:14.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.72759597,-74.04424731,29605,Subscriber,1993,1
175,06:55.4,09:50.5,3214,Essex Light Rail,40.7127742,-74.0364857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26221,Subscriber,1984,1
557,06:58.7,16:16.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,29626,Subscriber,1967,1
164,07:09.0,09:53.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,29278,Subscriber,1971,2
257,07:18.3,11:35.5,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26236,Subscriber,1979,1
497,08:10.0,16:27.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3184,Paulus Hook,40.7141454,-74.0335519,29676,Subscriber,1979,1
335,08:14.6,13:50.1,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,26189,Customer,1969,0
400,09:51.3,16:31.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29286,Subscriber,1969,2
167,10:54.4,13:42.4,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,39152,Subscriber,1977,2
397,11:04.6,17:42.0,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,29203,Subscriber,1969,1
181,11:14.5,14:16.5,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,29466,Subscriber,1983,1
580,11:20.9,21:01.6,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.73367,-74.0625,29276,Subscriber,1975,2
245,11:24.8,15:30.6,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,26233,Subscriber,1988,1
255,11:45.1,16:00.3,3187,Warren St,40.7211236,-74.03805095,3185,City Hall,40.7177325,-74.043845,26230,Subscriber,1975,1
267,11:45.6,16:12.7,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,29516,Subscriber,1994,1
242,12:31.5,16:33.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29249,Subscriber,1981,1
393,12:31.9,19:05.5,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,29487,Subscriber,1994,2
646,12:45.7,23:31.9,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,29242,Subscriber,1970,1
285,13:06.9,17:52.4,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26297,Subscriber,1972,1
404,13:10.6,19:55.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3202,Newport PATH,40.7272235,-74.0337589,29507,Subscriber,1986,2
450,13:39.4,21:10.2,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,29284,Subscriber,1992,1
188,13:41.7,16:50.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,29590,Subscriber,1988,1
320,13:54.1,19:14.3,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,26186,Subscriber,1993,1
717,14:19.9,26:17.8,3207,Oakland Ave,40.7376037,-74.0524783,3186,Grove St PATH,40.71958612,-74.04311746,29234,Customer,1969,0
336,14:50.7,20:27.5,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26280,Subscriber,1984,2
1058,14:51.5,32:29.9,3694,Jackson Square,40.71113,-74.0789,3211,Newark Ave,40.72152515,-74.04630454,29293,Subscriber,1984,2
189,15:33.6,18:43.1,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,26298,Subscriber,1970,1
244,16:28.6,20:33.5,3275,Columbus Drive,40.7183552,-74.03891444,3638,Washington St,40.7242941,-74.0354826,29288,Subscriber,1990,2
401,17:54.1,24:35.3,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.73367,-74.0625,29287,Subscriber,1991,1
493,18:53.0,27:06.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,26260,Subscriber,1985,1
420,19:21.5,26:21.8,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,39152,Subscriber,1969,1
404,19:58.8,26:43.5,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,26257,Subscriber,1968,1
635,20:09.3,30:44.9,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,26222,Subscriber,1954,1
362,20:15.6,26:18.1,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29278,Subscriber,1993,1
410,20:22.5,27:13.4,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,29509,Subscriber,1984,1
282,20:30.8,25:13.6,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,26199,Subscriber,1974,1
298,20:53.6,25:52.2,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26300,Subscriber,1974,2
190,21:15.7,24:26.7,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,26283,Subscriber,1977,1
206,21:34.4,25:01.1,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26182,Subscriber,1989,1
340,23:16.7,28:57.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29455,Subscriber,1989,1
88,23:17.4,24:45.6,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,29288,Subscriber,1989,2
224,23:52.9,27:37.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29590,Subscriber,1993,1
311,24:03.9,29:15.8,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29587,Subscriber,1983,1
290,24:23.0,29:13.1,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29656,Subscriber,1977,2
344,24:27.5,30:11.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29221,Subscriber,1988,2
161,25:27.5,28:09.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,29481,Subscriber,1985,1
1196,25:47.9,45:44.3,3209,Brunswick St,40.7241765,-74.0506564,3198,Heights Elevator,40.74871595,-74.0404433,26166,Subscriber,1989,2
232,26:36.6,30:29.4,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,29247,Customer,1997,2
728,27:49.3,39:58.2,3203,Hamilton Park,40.72759597,-74.04424731,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29438,Subscriber,1970,1
266,28:39.5,33:06.5,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,29668,Subscriber,1972,2
411,29:09.5,36:01.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26161,Subscriber,1978,1
438,29:47.2,37:05.7,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,29465,Subscriber,1990,1
462,30:33.9,38:16.0,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26155,Subscriber,1991,1
837,32:13.3,46:10.4,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,29628,Subscriber,1973,1
233,32:34.3,36:27.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26213,Subscriber,1985,1
347,32:46.0,38:33.6,3202,Newport PATH,40.7272235,-74.0337589,3273,Manila & 1st,40.72165072,-74.04288411,29669,Subscriber,1989,1
117,33:05.4,35:02.9,3270,Jersey & 6th St,40.72528911,-74.04557168,3278,Monmouth and 6th,40.72568548,-74.04879034,29441,Subscriber,1989,2
1289,33:18.9,54:48.3,3281,Leonard Gordon Park,40.74590997,-74.05727148,3639,Harborside,40.7192517,-74.034234,26303,Subscriber,1971,2
226,33:23.1,37:09.4,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,29680,Subscriber,1989,1
631,33:54.8,44:26.0,3198,Heights Elevator,40.74871595,-74.0404433,3278,Monmouth and 6th,40.72568548,-74.04879034,29495,Subscriber,1964,1
785,33:55.1,47:01.1,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,29609,Subscriber,1962,1
236,34:08.1,38:04.7,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,29212,Subscriber,1979,0
312,34:41.4,39:54.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29289,Subscriber,1989,1
187,35:11.8,38:18.9,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,29483,Subscriber,1968,2
84,35:13.1,36:37.2,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,29203,Subscriber,1987,2
299,35:26.6,40:26.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,26286,Subscriber,1980,1
669,35:48.0,46:57.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29616,Subscriber,1984,2
266,36:40.9,41:07.8,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29201,Subscriber,1976,2
577,37:35.0,47:12.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29219,Subscriber,1969,1
202,37:50.1,41:13.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,29597,Subscriber,1989,2
486,38:02.7,46:09.1,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.73367,-74.0625,29205,Subscriber,1963,2
217,38:11.3,41:48.7,3193,Lincoln Park,40.7246051,-74.07840595,3678,Fairmount Ave,40.72572614,-74.07195926,29497,Subscriber,1976,1
742,38:12.9,50:35.3,3640,Journal Square,40.73367,-74.0625,3214,Essex Light Rail,40.7127742,-74.0364857,29672,Subscriber,1992,2
223,39:02.6,42:46.6,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29524,Subscriber,1987,2
114,39:27.3,41:21.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,26293,Subscriber,1989,2
346,40:05.4,45:52.3,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,29266,Subscriber,1994,1
148,40:13.0,42:41.8,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,29439,Subscriber,1978,1
1031,40:38.9,57:50.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3185,City Hall,40.7177325,-74.043845,29547,Subscriber,1968,1
308,40:43.1,45:51.2,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26224,Subscriber,1978,1
